ID,SEX,AGE,AAGE,LOC,MOVIE,SQ51,SQ52,SQ53,Q011,Q012,Q021,AQ2_1_5_etc,Q022,AQ2_2_5_etc,Q031,AQ3_1_7_etc,Q032,AQ3_2_7_etc,Q041,Q042,Q051,Q052,Q061,Q062,Q07,Q08101,Q08102,Q08103,Q08104,Q08105,Q08106,Q08107,Q08108,Q08109,Q08110,Q08111,Q08112,Q08113,Q08201,Q08202,Q08203,Q08204,Q08205,Q08206,Q08207,Q08208,Q08209,Q08210,Q08211,Q08212,Q08213,Q0901,Q0902,Q0903,Q0904,Q0905,Q0906,Q0907,Q0908,Q0909,Q0910,Q0911,Q0912,Q0913,Q0914,Q0915,Q1001,Q1002,Q1003,Q1004,Q1005,Q1006,Q1007,Q1008,Q111,Q112,Q113,Q114,Q1211,Q1212,Q1213,Q1214,Q1221,Q1222,Q1223,Q1224,Q1311,Q1312,Q1313,Q1314,Q1321,Q1322,Q1323,Q1324,Q1331,Q1332,Q1333,Q1334,Q14,Q15,AQ15_6_etc,Q16,Q17,Q18,Q191,Q192,Q193,Q194,Q195,Q201,Q202,Q203,Q204,Q2101,Q2102,Q2103,Q2104,Q2105,Q2106,Q2107,Q2108,Q2109,Q2110,Q221,Q222,Q223,AQ22_8_etc,Q231,Q232,Q233,AQ23_8_etc,Q24,AQ24_5_etc,Q25,Q26,Q2701,Q2702,Q2703,Q2704,Q2705,Q2706,Q2707,Q2708,Q2709,Q2710,Q2711,Q2712,Q2713,Q2714,Q2715,Q28,AQ28_5_etc,Q29,Q301,Q302,Q303,Q304,Q311,Q312,Q313,Q314,Q32,Q33,Q34,Q35,Q36,Q37,Q38,Q39,Q40,AQ40_4_etc,Q41,Q42,AQ42_5_etc,Q43,Q4401,Q4402,Q4403,Q4404,Q441,Q442,Q443,Q45,Q46,AQ46_14_etc,Q57,NSEX,NAAGE,NLOC1,NLOC2,NEDU,NJOB,NINC,NFAM,NSQ51,NSQ52,NSQ53,kkk,WT
15057255,1,16,2,17,1,0,2,2,2,2,0, ,0, ,2, ,6, ,2,1, ,20,1,1,2,5,5,5,3,5,3,5,1,1,3,3,1,1,5,5,5,4,5,4,5,1,1,4,3,1,1,4,1,4,1,1,4,1,3,4,1,2,1,1,1,3,1,1,1,1,4,4,2,5, ,2, , , ,2, , , ,1, , ,3,5,5,3,1,1,1,1,1,1,1,1,2, , ,1,3,3, , , , ,5, , , , ,1,5,3,3,2,2,3,3,3,5,4,3,2, ,4,2,1, ,3, ,3,3,1,5,5,1,3,2,5,5,5,1,5,1,1,1,5,4, ,2,5,1,11,1,4,1,7,1,1,3,2,3,3,1,1,1, , ,2, , ,5, , ,3,4,0,2,2,2,11, ,2,1,1,17,4,1,5,1,3,4,3,3,1,1.09478260869565
15084676,2,18,2,1,1,12,2,14,1,2,3, ,0, ,6, ,1, ,1,2,20, ,4,1,2,5,5,5,5,5,4,2,1,5,1,2,3,3,5,5,5,5,4,3,4,1,5,1,2,3,3,5,2,3,4,5,5,2,4,3,4,4,2,4,2,4,5,3,3,5,5,3,5,5,1,2, , ,3,1, , ,5,2, , ,5,2,2,2,5,2,2,2,5,1,1,1,1,1, ,4,1,1, ,2, , , , ,4, , ,1,1,1,1,4,1,2,1,1,1,3, , , ,3,2,4, ,1, ,3,3,3,5,4,5,5,1,5,4,5,4,3,5,1,1,3,4, ,4,15,15,18,15,15,5,19,5,1,3,2,3,3,2,1,1, , ,1,4, ,5, , ,3, ,0,1,0,1,11, ,2,2,1,1,1,1,5,1,3,1,3,2,3,1.24075362318841
15108478,1,17,2,9,1,30,100,130,1,2,1, ,0, ,6, ,6, ,1,1,5,2,3,3,1,3,5,5,5,3,5,3,3,5,1,2,3,2,3,5,5,5,3,5,3,3,5,1,2,3,2,5,3,1,3,4,4,1,3,3,3,3,3,1,1,3,4,1,3,3,3,3,3,4,1,2, ,4,3,3, ,3,3,5, ,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1, ,5,1,1,1, , ,4, ,3, , ,3,5,5,5,5,5,3,5,3,5,1,3,5,2, ,5,2,3, ,1, ,5,5,5,5,3,5,5,1,5,3,3,3,1,1,1,1,3,1, ,5,21,11,21,1,21,7,21,1,1,5,2,3,1,3,1,1, , ,2, , ,4, , , ,4,0,0,1,4,11, ,2,1,1,9,2,1,5,2,2,1,1,1,1,1.38037807183365
15153648,1,39,4,9,1,2,20,22,2,2,0, ,0, ,6, ,6, ,1,1,10,5,3,3,2,3,4,3,3,3,4,3,2,4,2,3,2,2,3,4,3,3,3,4,3,2,4,2,3,2,2,4,3,3,3,4,4,3,4,3,4,3,3,4,3,3,4,3,3,3,3,4,4,4,1,2, ,4,1,1, ,1,2,4, ,4,4,4,3,3,4,4,3,3,4,4,3,3,1,1, ,3, , , , , , ,5, , , , ,4,3,4,4,4,3,4,3,4,3,1,3,4, ,1,3,4, ,1, ,4,4,4,4,4,4,4,3,4,4,3,3,3,3,3,3,4,4, ,3,15,5,20,3,15,5,21,3,3,4,2,3,4,1,1,1, , ,2, , ,4, ,2, , ,2,0,0,5,1, ,3,1,5,9,2,3,1,3,2,3,1,1,1,1.22615652173913
15159889,2,61,7,9,1,5,2,7,1,1,1, ,2, ,4, ,6, ,1,1,1,1,2,3,1,4,3,3,4,4,3,4,1,2,4,4,3,2,4,3,3,4,4,3,4,1,2,4,4,3,2,4,3,4,3,5,4,3,4,5,4,3,4,3,4,5,4,4,3,4,3,3,5,4,1,2,3, ,1,3,3, ,2,4,4, ,5,4,4,2,4,4,4,2,4,4,4,2,2, , ,4, , ,1,2, , , ,5,4, , ,4,4,5,5,5,4,4,5,5,5,5,2, , ,5,2,6, ,1, ,4,3,5,5,4,5,5,4,4,4,4,4,4,4,3,4,5,4, ,6,15,11,21,1,15,11,21,7,3,4,2,3,3,2,1,1, , ,2, , ,3, , , ,4,0,0,1,5,9, ,3,2,8,9,2,3,4,3,2,2,3,2,3,.646101211689237
15175983,2,19,2,15,1,10,10,20,1,2,2, ,0, ,3, ,6, ,1,1,15,5,3,2,1,3,3,4,4,4,3,4,3,3,3,3,3,3,2,2,2,2,2,2,3,1,2,2,2,2,1,4,5,5,2,4,3,4,4,3,5,5,3,4,4,5,4,3,2,4,5,5,4,4,1,2,3,4,2,3,3,3,3,5,5,5,4,3,3,4,5,5,4,4,4,3,3,4,2, , ,3, , , , , , ,5, , , , ,4,5,5,5,5,4,4,3,5,3,2,5,3, ,6,5,2, ,1, ,3,4,4,5,5,5,5,3,4,5,3,3,3,4,4,3,4,2, ,5,15,7,19,3,14,7,19,1,1,4,2,3,3,2,1,2,1, ,1,4, ,4, , ,3, ,0,2,0,3,12, ,5,2,2,15,4,2,6,2,2,1,1,1,2,1.36847826086957
15184263,1,61,7,9,1,10,10,20,1,1,2, ,2, ,6, ,1, ,1,1,15,15,3,3,2,2,4,3,3,3,4,2,3,4,4,3,2,2,2,4,3,3,3,4,2,3,4,4,3,2,2,4,4,2,3,4,4,4,3,3,4,4,4,3,3,3,3,3,3,4,4,4,3,3,1, ,3, ,2, ,3, ,3, ,5, ,4,3,4,3,4,3,4,3,4,3,4,3,2, , ,3, , , , ,3, , , , ,3, ,4,4,3,4,3,2,4,3,3,3,5,4,3, ,5,4,3, ,1, ,3,3,4,4,3,4,3,2,4,4,4,3,4,3,3,4,3,4, ,4,17,7,19,3,11,4,17,2,5,3,2,3,3,2,2,1, , ,2, , ,3, , , ,4,0,0,1,8,6, ,3,1,8,9,2,3,3,3,2,1,1,1,2,.608212560386473
15202830,2,27,3,8,1,5,5,10,1,2,2, ,0, ,3, ,6, ,1,1,5,10,1,1,1,5,3,5,5,5,3,3,3,5,2,4,2,2,5,3,5,5,5,3,3,3,5,2,4,2,2,3,2,2,3,4,4,2,4,2,5,4,2,5,4,4,4,2,2,2,4,5,3,3,1,2, ,4,2,3, ,3,4,5, ,5,5,4,3,3,4,4,4,4,5,5,3,4,2, , ,4, , , ,2, ,4, , ,3, ,3,5,4,4,4,4,3,5,2,3,3,5,3,4, ,5,6,3, ,1, ,2,3,5,5,5,5,4,3,5,4,3,3,3,3,5,4,4,4, ,5,15,11,21,7,21,19,21,11,3,4,2,3,3,1,1,1, , ,1,3, ,3, ,2, , ,1,0,0,2,9, ,3,2,3,8,4,3,4,1,2,2,2,2,2,.273695652173913
15211767,2,63,7,14,1,5,15,20,1,2,2, ,0, ,3, ,1, ,2,1, ,1,2,3,2,3,4,5,5,3,5,3,4,4,4,4,4,2,4,3,4,5,2,4,2,2,3,4,5,3,1,4,5,4,4,4,4,5,4,3,4,4,4,4,3,4,5,5,4,4,4,4,3,3,1,2, , ,2,3, , ,3,5, , ,3,5,2,2,4,5,2,2,2,4,3,2,2, , ,2, , , , , , ,5, , , , ,4,5,4,5,5,3,4,5,3,3,5, , , ,5, , , ,1, ,3,3,4,4,4,4,3,3,3,4,5,5,3,5,4,5,4,2, ,3,13,5,17,3,11,1,15,1,2,4,1,2,4,2,2,1, , ,1,2, ,3, , , ,4,0,0,2,6,4, ,1,2,8,14,4,2,2,3,2,2,1,1,1,.696679841897233
15214126,2,18,2,9,1,2,1,3,1,1,1, ,1, ,6, ,3, ,1,1,10,5,3,3,1,4,3,4,4,4,4,3,4,4,4,4,4,3,3,3,4,3,3,2,2,3,4,3,3,4,3,3,3,4,3,3,4,3,3,4,3,3,3,3,3,4,3,3,3,3,4,3,3,3,1, ,3, ,2, ,3, ,2, ,3, ,4,3,4,3,4,3,3,3,3,4,3,3,1,1, ,2,4,4,1, ,3, , ,4, ,3, ,3,4,4,4,3,3,4,4,4,3,3,2, , ,2,3,6, ,1, ,4,4,3,4,3,4,3,3,3,4,4,3,4,4,3,3,3,4, ,3,11,1,21,1,13,1,19,1,2,4,2,3,3,2,2,2,1, ,1,1, ,4, , ,3, ,0,1,0,1,11, ,2,2,1,9,2,1,5,1,2,3,3,3,3,1.28517958412098
15221140,2,51,6,13,1,6,5,11,1,1,2, ,2, ,6, ,1, ,1,1,5,5,2,2,1,2,2,3,5,5,4,2,3,4,3,4,2,1,2,3,2,5,5,3,2,3,4,3,4,2,1,5,3,3,3,5,4,4,5,3,4,4,4,3,2,3,4,3,4,4,4,4,4,3,1,2, , ,2,3, , ,2,3, , ,4,3,3,3,4,3,3,3,5,4,3,3,2, , ,3, , , ,2, , , , ,3, , ,4,3,4,4,4,4,4,4,4,2,5,1, , ,5,1, , ,1, ,3,4,3,4,3,4,5,4,4,4,3,4,3,4,3,4,4,1, ,2,4,3,11,3,11,9,13,5,3,5,3,5,4,1,1,1, , ,2, , ,4, , , ,4,0,0,2,6,5, ,3,2,7,13,4,3,3,3,2,2,2,2,2,1.45971014492754
15236131,2,60,7,12,1,1,1,2,1,1,4, ,2, ,4, ,1, ,2,1, ,2,3,4,2,3,3,3,3,3,3,4,3,4,4,3,4,4,2,2,1,2,2,3,1,3,2,2,2,3,3,2,2,3,2,3,3,3,3,2,2,3,2,3,3,4,4,3,3,4,4,3,4,3,1,2,3,4,2,3,3,3,3,4,3,3,4,3,4,3,3,4,4,3,5,5,4,2,1,1, ,2, , , , , ,4, , , , ,3,3,4,4,2,4,3,3,3,3,4,4,7, , ,2,3,1, ,1, ,4,3,2,3,2,1,2,3,3,4,2,3,4,3,1,3,3,2, ,1,3,3,3,3,3,3,3,3,1,4,1,1,4,1,2,2,3, ,1,1, ,4, , , ,4,0,0,1,1,9, ,1,2,8,12,4,2,4,1,2,3,3,3,2,.766347826086957
15239322,2,43,5,8,1,5,5,10,1,2,2, ,0, ,6, ,5, ,1,1,20,5,1,3,1,5,5,5,3,5,5,5,1,3,1,5,1,1,5,3,5,5,5,3,3,1,1,4,5,1,1,5,4,2,1,5,5,2,5,3,5,5,4,3,3,4,4,4,5,4,5,5,3,4,1,2,3,4,2,3,3,3,2,2,2,4,5,3,4,5,5,3,3,4,5,3,3,5,2, , ,2, , , , , , ,5, , , , ,5,2,5,5,4,3,5,2,4,1,7,5,3, ,5,6,7, ,3, ,3,5,4,5,3,5,5,5,5,4,3,3,3,2,2,5,4,4, ,3,18,17,21,5,20,12,21,11,1,4,2,3,3,2,1,1, , ,1,1, ,3, , ,3, ,0,1,0,6,9, ,3,2,6,8,4,3,4,3,2,2,2,2,2,.547391304347826
15270591,1,18,2,9,1,25,10,35,1,2,1, ,0, ,6, ,1, ,1,1,10,1,2,2,2,4,4,5,5,4,5,5,2,4,1,2,5,3,3,4,5,5,4,5,5,1,4,3,1,5,3,1,2,1,1,4,3,1,2,3,3,3,3,4,2,3,3,1,1,3,4,3,3,3,1, , ,4,2, , ,2,1, , ,2,5,4,4,5,5,4,4,5,5,5,5,5,1,4, ,4,2,3,1, , , , ,5, , , ,4,5,5,5,2,3,4,3,2,3,4,1,3, ,6,5,2, ,1, ,4,4,4,4,4,4,4,2,4,2,5,4,3,4,3,1,4,3, ,1,15,9,21,5,4,1,13,1,2,5,3,10,4,2,1,2,1, ,2, , ,3, , ,3, ,0,1,0,3,11, ,2,1,1,9,2,1,5,2,2,1,1,1,3,1.38037807183365
15274168,1,61,7,6,1,2,3,5,2,2,0, ,0, ,6, ,3, ,1,1,5,5,3,2,2,1,5,4,3,3,4,3,2,5,4,2,3,2,2,5,4,3,4,4,4,3,5,5,4,3,2,4,3,3,4,4,5,4,4,5,4,4,4,4,3,3,4,3,4,4,4,3,3,4,1,2, , ,2,3, , ,2,3, , ,3,5,2,2,5,4,3,2,4,5,3,2,2, , ,4, , , ,2, , , , ,4, , ,5,5,4,5,4,4,5,3,5,2,5,3,1, ,5,3,6, ,1, ,4,4,5,5,4,5,5,4,5,5,5,5,5,4,3,4,3,2, ,2,13,11,17,7,19,15,21,13,3,2,0, ,1,1,1,1, , ,2, , ,2, , , ,4,0,0,1,4,1, ,2,1,8,6,3,2,1,2,1,3,3,3,2,.547391304347826
15302237,2,15,2,4,1,1,3,4,1,1,1, ,2, ,3, ,6, ,1,2,5, ,2,2,2,3,4,4,3,2,4,4,3,4,1,2,2,2,3,3,4,3,2,4,3,3,3,1,2,2,2,4,3,3,4,5,4,3,3,4,3,3,3,4,3,4,4,3,3,4,4,3,4,4,1,2, , ,2,2, , ,2,3, , ,4,3,4,2,4,4,4,3,4,4,4,3,2, , ,2,3,3, , , , ,5, , , , ,4,4,4,4,5,4,5,4,4,4,3,5,1, ,5,1,3, ,1, ,2,2,4,3,4,4,4,3,5,4,3,4,3,3,3,2,3,1, ,4,9,6,13,5,19,14,21,10,2,3,2,3,2,1,2,1, , ,2, , ,4, , ,3, ,0,1,0,2,10, ,1,2,1,4,2,1,5,1,2,3,3,3,1,1.09478260869565
15353674,2,61,7,14,1,4,0,4,1,1,2, ,2, ,6, ,1, ,1,2,3, ,3,2,2,3,5,4,4,4,4,1,4,4,3,4,2,2,4,5,4,4,3,4,1,2,4,4,3,2,2,5,4,3,4,4,5,4,4,3,4,3,4,3,3,4,3,2,3,2,3,4,2,2,1, , , ,2, , , ,3, , , ,4,3,3,2,5,3,4,2,4,1,3,1,1,4, ,3, , ,1, , , , ,5, , , ,4,5,4,4,4,3,5,3,3,2,5, , , ,5, , , ,1, ,3,4,4,4,4,4,4,3,5,5,4,4,4,4,3,5,5,5,가족 아들구입해줌,3,15,7,16,5,21,20,21,19,1,3,1,2,3,1,3,1, , ,2, , ,4, , , ,4,0,0,3,6,9, ,2,2,8,14,4,2,4,3,2,2,4,3,3,.696679841897233
15366545,2,66,7,9,1,0,12,12,1,2,2, ,0, ,2, ,3, ,1,2,10, ,4,2,2,4,3,4,4,5,5,5,2,1,4,4,5,2,4,3,4,5,4,4,4,2,2,5,4,5,1,5,5,4,4,5,4,4,4,5,5,5,4,4,2,5,4,4,3,5,4,5,3,4, ,2, ,4, ,3, ,3, ,3, ,3,4,3,3,4,5,4,4,4,4,4,5,5,1,2, ,4, , , , , ,4, , , , ,3,4,5,4,5,5,2,5,5,4,2,1, , , ,6,5,1, ,1, ,1,3,5,4,5,5,4,4,5,5,4,5,4,4,3,2,5,1, ,3,6,1,17,1,8,4,11,1,1,3,1,1,2,1,1,1, , ,2, , ,4, , , ,4,0,0,3,5,9, ,4,2,8,9,2,3,4,3,2,4,1,2,1,.646101211689237
15398128,2,39,4,9,1,30,15,45,1,2,3, ,0, ,3, ,3, ,1,2,10, ,2,1,2,5,5,3,4,3,3,3,3,4,2,3,1,1,5,5,3,4,3,3,3,3,4,2,3,1,1,4,4,4,3,5,4,4,5,2,4,4,2,4,4,4,4,4,4,4,3,3,4,4,1, , ,4,2, , ,1,2, , ,2,4,3,3,3,4,3,3,3,4,3,3,3,2, , ,4, , , , , , ,5, , , , ,5,4,3,5,3,3,5,4,4,4,1,3,5, ,1,3,5, ,1, ,3,3,5,4,5,4,3,3,4,3,3,3,3,5,4,5,3,4, ,2,15,9,19,5,15,11,17,7,2,2,0, ,1,1,1,1, , ,2, , ,3,1, , , ,0,0,0,4,5, ,3,2,5,9,2,3,3,2,2,1,1,1,3,1.18415261756877
15410805,1,59,6,9,1,7,0,7,1,2,2, ,0, ,6, ,6, ,1,1,10,2,2,2,2,1,4,2,2,1,4,1,1,3,2,2,2,1,3,4,2,2,1,4,1,1,3,2,2,1,1,4,3,3,2,4,4,3,2,3,4,3,3,3,3,4,3,1,1,3,1,4,1,3,1, , , ,2, , , ,4, , , ,4,3,3,2,4,3,3,3,4,3,3,3,2, , ,4, , , , , , ,5, , , , ,4,4,3,4,4,3,5,3,3,3,5, , , ,5, , , ,1, ,3,3,4,4,3,4,4,3,4,4,4,3,3,3,2,5,4,1, ,1,21,15,21,11,21,15,21,11,2,4,2,3,3,1,1,1, , ,2, , ,4, , , ,4,0,0,2,2,1, ,3,1,7,9,2,3,1,1,2,1,4,2,3,1.07712482468443
15420603,1,15,2,12,1,6,13,19,1,1,2, ,2, ,6, ,3, ,1,2,15, ,2,2,2,3,4,5,2,2,4,5,3,3,1,4,2,1,3,4,5,2,2,4,5,3,3,1,4,2,1,4,3,2,3,4,3,3,4,4,4,3,3,4,3,4,5,1,1,3,3,5,4,3,1,2, , ,2,2, , ,2,2, , ,3,4,3,3,3,4,3,3,3,3,3,3,1,1, ,3,2,2, , , , ,5, , , , ,4,5,5,5,5,5,5,3,4,5,5,1,3, ,6,2,1, ,1, ,3,3,3,4,4,4,5,4,3,3,5,4,5,4,5,5,4,3, ,2,13,5,19,3,9,3,14,1,1,4,2,3,2,1,1,1, , ,2, , ,5, , ,3, ,0,1,0,4,11, ,2,1,1,12,4,1,5,2,3,2,1,1,2,1.09478260869565
15431364,1,64,7,9,1,8,0,8,1,2,2, ,0, ,6, ,6, ,1,1,10,10,3,2,1,4,5,2,3,3,5,1,2,5,3,4,2,2,4,5,2,3,3,5,1,2,5,3,4,2,3,5,5,3,3,5,5,4,4,3,4,4,4,4,4,4,4,4,4,5,5,4,4,4,1, , , ,2, , , ,2, , , ,5,2,4,1,5,2,4,1,5,2,4,1,1,1, ,4, , , , , , ,5, , , , ,3,3,4,3,3,3,4,3,2,4,5,1,2, ,5,1,2, ,1, ,2,2,5,5,5,5,5,4,5,5,5,3,2,5,4,5,4,3, ,1,21,1,21,1,21,1,21,1,5,3,1,1,1,1,1,1, , ,2, , ,3, , , ,4,0,0,1,8,5, ,3,1,8,9,2,3,3,3,2,1,4,2,3,.608212560386473
15436281,2,15,2,8,1,10,2,12,1,2,1, ,0, ,6, ,6, ,2,2, , ,3,3,2,5,5,3,5,5,5,5,2,4,1,4,4,3,5,4,4,5,5,5,5,2,4,1,4,3,3,4,1,3,3,3,5,3,3,3,3,4,3,2,3,1,1,5,4,4,4,2,4,2,1, ,3,4,2, ,2,3,1, ,5,5,4,3,3,3,4,3,4,3,4,3,3,3,1,1, ,3,4,3, , , , ,5, , , , ,4,5,3,4,5,5,4,3,2,3,3,2, , ,2,4,3, ,1, ,3,3,4,3,5,3,3,4,4,4,4,4,2,4,2,4,3,3, ,2,17,14,17,11,11,11,13,11,4,4,3,5,4,3,2,1, , ,2, , ,4, , ,3, ,0,1,0,1,11, ,2,2,1,8,4,1,5,1,2,1,3,2,3,.547391304347826
15447504,2,38,4,9,1,2,7,9,1,1,2, ,2, ,6, ,1, ,1,1,20,1,1,1,2,3,5,3,3,2,5,3,3,4,1,2,1,2,3,5,3,3,2,5,3,3,4,1,2,1,2,4,2,2,3,5,5,3,5,2,4,4,3,3,2,5,4,3,3,4,4,4,4,3,1,2, ,4,2,2, ,2,2,4, ,4,3,3,3,4,4,3,3,4,5,4,3,5,1,1, ,3, , , , , , ,5, , , , ,5,4,5,5,5,2,5,4,3,2,5,3, , ,5,3, , ,1, ,2,4,4,5,4,4,4,2,5,5,5,3,1,4,3,5,5,4, ,4,20,13,21,11,21,13,21,11,2,2,0, ,2,2,1,1, , ,2, , ,3, ,2, , ,1,0,0,7,9, ,3,2,5,9,2,3,4,3,2,3,2,2,1,1.18415261756877
15452223,1,19,2,1,1,2,1,3,1,2,1, ,0, ,1, ,6, ,2,1, ,10,2,2,2,4,3,4,4,3,3,2,2,5,5,5,5,3,4,3,4,4,3,3,2,2,5,5,5,4,3,3,3,4,3,5,5,1,2,2,4,4,4,3,2,4,4,2,3,4,4,4,3,4,1, , ,4,3, , ,3,2, , ,3,4,2,2,5,5,3,3,5,5,2,2,5,1,1, ,4, , , , , , ,5, , , , ,5,4,5,5,4,5,5,4,5,3,3,2,1, ,3,2,1, ,1, ,3,4,5,5,4,5,4,3,5,4,4,3,2,2,3,2,4,1, ,3,15,7,19,3,15,9,18,7,4,5,2,3,4,1,1,1, , ,2, , ,3, , ,3, ,0,1,0,8,12, ,3,1,2,1,1,2,6,3,2,3,3,3,3,1.51585284280936
15491952,2,62,7,16,1,2,3,5,1,1,2, ,2, ,3, ,6, ,1,1,15,10,3,3,2,3,3,3,3,4,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,4,3,3,3,3,3,3,3,3,3,3,4,3,3,3,4,3,3,3,3,3,4,1,2, , ,2,3, , ,2,2, , ,3,3,3,3,3,3,3,3,3,3,3,3,2, , ,3, , , ,2, , , , ,3, , ,3,3,3,3,3,4,3,3,3,4,5, , , ,5, , , ,1, ,3,3,4,4,4,4,4,4,4,5,4,4,4,5,5,4,4,3, ,2,17,14,21,11,21,19,21,19,3,3,1,2,3,2,1,1, , ,2, , ,2,1, , , ,0,0,0,3,9, ,3,2,8,16,4,3,4,2,1,3,3,3,2,.633821510297483
15599079,2,28,3,14,1,2,3,5,1,2,1, ,0, ,1, ,3, ,1,1,3,2,2,1,2,4,5,4,3,3,5,4,1,5,2,2,2,2,5,4,3,4,3,4,5,1,5,1,4,5,2,4,4,3,2,5,4,3,4,2,5,5,4,4,3,4,3,3,3,5,4,5,3,2,1, ,3,4,1, ,2,3,1, ,3,3,4,3,4,5,4,4,4,4,5,4,5,5,2, , ,2, , , , , , ,5, , , , ,4,5,5,5,4,3,5,4,4,4,5,4,2, ,5,1,2, ,1, ,2,2,5,5,5,5,3,3,5,3,4,3,4,3,4,2,4,3, ,2,11,5,15,1,7,3,15,1,1,3,2,3,2,1,1,1, , ,2, , ,2, , , ,4,0,0,1,2,7, ,3,2,3,14,4,3,3,1,1,3,3,3,2,.91231884057971
15608591,1,47,5,9,1,0,12,12,2,2,0, ,0, ,3, ,3, ,2,1, ,5,3,2,2,3,4,3,4,2,4,3,5,5,3,3,2,3,5,4,5,4,2,4,3,5,5,3,4,2,3,4,2,3,2,4,5,2,4,3,3,3,3,2,3,3,4,2,2,2,3,2,2,4, ,2, , , ,2, , , ,3, , ,3,4,4,3,3,4,4,3,3,3,4,3,2, , ,3, , , ,2, , , , ,3, , ,5,3,4,3,5,4,2,3,5,2,5,1,3, ,5,4,3, ,1, ,2,1,5,2,5,2,3,4,2,3,3,2,3,3,4,2,3,1, ,3,15,11,18,7,17,7,21,7,2,4,2,3,4,1,1,1, , ,2, , ,2,1, , , ,0,0,0,2,14,물류관리,2,1,6,9,2,2,7,1,1,4,1,2,1,1.09478260869565
15626858,2,15,2,17,1,3,20,23,1,1,1, ,1, ,6, ,1, ,1,2,30, ,2,1,2,3,5,4,4,3,5,4,4,5,2,3,4,3,3,5,4,4,3,5,4,5,5,1,3,3,3,4,2,3,2,5,4,1,4,4,4,3,2,4,1,4,4,2,3,4,4,4,4,4,1, , ,4,2, , ,3,2, , ,4,5,4,4,4,5,4,4,4,5,5,5,5,1,1, ,3,2,2, , , ,4, , , , ,4,5,4,5,4,4,3,5,3,3,2,2,3,5, ,6,5,2, ,1, ,4,4,4,5,4,5,4,4,4,4,3,3,1,3,3,2,4,2, ,2,11,10,17,10,11,10,13,9,1,5,3,5,4,1,1,2,1, ,2, , ,5, , ,3, ,0,3,0,5,11, ,2,2,1,17,4,1,5,3,3,3,1,1,1,.364927536231884
15630210,2,32,4,8,1,10,5,15,1,1,2, ,2, ,3, ,6, ,1,1,10,10,3,2,2,3,5,4,3,2,5,3,2,3,4,4,2,1,3,5,4,2,2,5,5,1,3,4,4,2,1,4,2,3,2,4,4,3,4,5,4,5,4,3,2,4,4,4,3,4,4,5,5,4,1,2, , ,2,3, , ,3,5, , ,4,3,3,2,4,4,3,3,5,5,4,3,1,4, ,3, , , ,2, , , , ,3, , ,4,5,5,4,4,3,5,2,3,4,5,2,4, ,6,5, , ,1, ,3,3,5,5,4,4,3,4,4,3,4,3,4,4,3,5,4,4, ,2,15,11,21,1,18,1,21,1,2,4,2,3,2,2,1,1, , ,2, , ,3, ,2, , ,1,0,0,6,5, ,3,2,4,8,4,3,3,3,2,1,2,2,3,.364927536231884
15638924,2,62,7,2,1,1,3,4,1,1,2, ,2, ,6, ,6, ,1,1,10,10,3,2,1,3,3,3,4,3,3,3,3,4,4,4,3,3,3,3,2,3,3,3,2,2,3,3,3,2,3,4,4,3,4,4,4,3,4,4,3,4,4,3,3,3,4,4,3,4,4,4,4,3,1, ,3,4,3, ,3,3,5, ,5,5,3,3,4,1,3,3,4,1,3,3,4,1,1,1, ,4, , , , ,3, , , , ,3, ,4,4,4,4,4,4,4,3,4,3,5,3, , ,5,3,4, ,1, ,2,3,4,4,4,3,4,4,4,4,4,3,4,3,3,4,4,4, ,2,18,11,20,3,17,9,18,5,3,4,2,3,3,1,1,1, , ,1,2, ,3, , , ,4,0,0,1,4,2, ,2,2,8,2,3,2,1,2,2,3,3,3,1,.696679841897233
15671529,1,52,6,4,1,6,6,12,1,1,2, ,2, ,6, ,6, ,1,2,20, ,4,3,1,4,5,3,5,2,4,3,2,5,3,2,5,4,3,3,4,4,5,2,2,3,3,4,3,5,3,4,2,4,3,5,4,3,5,4,4,4,4,3,3,4,3,3,4,4,3,5,4,4,1,2, , ,2,3, , ,1,4, , ,4,3,2,2,4,4,3,3,4,3,2,4,2, , ,4, , ,1, , , , ,4, , , ,4,4,4,5,5,4,4,3,3,3,7,5, , ,5,7, , ,1, ,4,4,4,5,5,5,4,3,4,4,5,3,3,4,4,4,5,1, ,3,7,1,7,1,9,6,17,2,2,4,2,3,4,2,2,1, , ,2, , ,4, , ,3,4,0,1,1,3,3, ,2,1,7,4,2,2,2,2,2,2,2,2,2,.901585677749361
